File ID,digit_label,intonation
0017714.wav,6,bored
0017716.wav,7,excited
0017720.wav,5,bored
0017731.wav,8,neutral
0017746.wav,2,bored
0017748.wav,0,question
0017750.wav,9,neutral
0017753.wav,0,bored
0017755.wav,9,question
0017758.wav,1,excited
0017760.wav,9,neutral
0017766.wav,7,bored
0017767.wav,4,neutral
0017773.wav,7,neutral
0017774.wav,8,bored
0017777.wav,5,bored
0017779.wav,2,bored
0017784.wav,5,question
0017788.wav,2,excited
0017789.wav,3,neutral
0017790.wav,4,bored
0017793.wav,6,neutral
0017794.wav,9,neutral
0017797.wav,7,question
0017798.wav,1,question
0017800.wav,1,question
0017802.wav,3,excited
0017803.wav,9,excited
0017805.wav,6,question
0017810.wav,2,question
0017812.wav,4,neutral
0017813.wav,2,excited
0017815.wav,8,question
0017821.wav,6,bored
0017826.wav,2,question
0017830.wav,4,question
0017831.wav,5,question
0017836.wav,3,neutral
0017839.wav,7,neutral
0017840.wav,5,bored
0017841.wav,0,neutral
0017850.wav,6,neutral
0017856.wav,8,excited
0017862.wav,0,excited
0017865.wav,6,question
0017866.wav,5,question
0017869.wav,1,excited
0017874.wav,9,excited
0017875.wav,5,excited
0017880.wav,6,question
0017882.wav,5,excited
0017885.wav,4,question
0017886.wav,1,question
0017889.wav,0,bored
0017892.wav,9,bored
0017893.wav,9,bored
0017894.wav,6,question
0017898.wav,3,neutral
0017899.wav,0,question
0017902.wav,8,neutral
0017905.wav,2,excited
0017906.wav,1,question
0017907.wav,6,excited
0017911.wav,3,excited
0017913.wav,3,excited
0017914.wav,3,bored
0017916.wav,6,bored
0017918.wav,0,neutral
0017919.wav,5,question
0017921.wav,5,question
0017922.wav,8,neutral
0017923.wav,5,bored
0017924.wav,0,question
0017931.wav,1,neutral
0017933.wav,9,question
0017934.wav,5,excited
0017936.wav,7,excited
0017938.wav,3,neutral
0017941.wav,7,bored
0017946.wav,2,question
0017949.wav,9,excited
0017956.wav,1,question
0017959.wav,4,neutral
0017963.wav,5,excited
0017964.wav,9,excited
0017971.wav,0,excited
0017974.wav,9,neutral
0017976.wav,8,neutral
0017981.wav,5,question
0017986.wav,8,bored
0017993.wav,4,question
0018000.wav,1,neutral
0018001.wav,5,question
0018003.wav,6,excited
0018004.wav,5,bored
0018008.wav,0,question
0018019.wav,0,neutral
0018020.wav,4,bored
0018022.wav,3,question
0018025.wav,7,question
0018028.wav,0,question
0018029.wav,0,question
0018034.wav,4,question
0018041.wav,9,neutral
0018049.wav,1,bored
0018050.wav,4,neutral
0018057.wav,1,bored
0018058.wav,9,bored
0018062.wav,7,bored
0018066.wav,4,excited
0018068.wav,8,neutral
0018069.wav,2,excited
0018074.wav,4,excited
0018078.wav,9,excited
0018081.wav,5,bored
0018084.wav,2,neutral
0018085.wav,0,bored
0018087.wav,0,neutral
0018088.wav,2,neutral
0018100.wav,1,neutral
0018102.wav,1,excited
0018105.wav,7,excited
0018109.wav,3,question
0018118.wav,0,excited
0018121.wav,5,bored
0018124.wav,6,excited
0018127.wav,8,excited
0018130.wav,2,bored
0018132.wav,7,neutral
0018133.wav,1,excited
0018138.wav,2,bored
0018139.wav,4,excited
0018143.wav,2,neutral
0018145.wav,4,neutral
0018146.wav,6,bored
0018151.wav,3,neutral
0018155.wav,1,excited
0018158.wav,5,bored
0018167.wav,3,neutral
0018169.wav,0,question
0018174.wav,8,bored
0018182.wav,0,neutral
0018186.wav,1,bored
0018191.wav,1,bored
0018194.wav,2,neutral
0018196.wav,9,question
0018199.wav,9,excited
0018200.wav,7,question
0018206.wav,9,neutral
0018208.wav,1,question
0018209.wav,7,bored
0018216.wav,8,neutral
0018228.wav,5,neutral
0018230.wav,0,question
0018232.wav,4,bored
0018237.wav,6,neutral
0018239.wav,0,neutral
0018240.wav,9,excited
0018255.wav,3,bored
0018259.wav,5,bored
0018260.wav,3,bored
0018264.wav,4,neutral
0018268.wav,3,bored
0018269.wav,2,excited
0018273.wav,7,neutral
0018274.wav,7,neutral
0018275.wav,4,neutral
0018281.wav,5,neutral
0018282.wav,0,question
0018283.wav,2,neutral
0018284.wav,7,question
0018289.wav,2,excited
0018290.wav,8,neutral
0018300.wav,0,question
0018303.wav,9,neutral
0018304.wav,1,question
0018305.wav,1,excited
0018308.wav,6,question
0018310.wav,3,neutral
0018314.wav,2,neutral
0018315.wav,1,question
0018316.wav,7,bored
0018318.wav,7,neutral
0018320.wav,8,neutral
0018326.wav,9,question
0018327.wav,3,neutral
0018332.wav,9,question
0018335.wav,0,neutral
0018336.wav,0,question
0018339.wav,3,question
0018350.wav,3,excited
0018353.wav,7,question
0018357.wav,7,bored
0018361.wav,0,excited
0018364.wav,8,neutral
0018368.wav,1,question
0018370.wav,4,excited
0018372.wav,1,bored
0018378.wav,0,excited
0018383.wav,6,bored
0018388.wav,5,question
0018394.wav,3,bored
0018401.wav,7,bored
0018408.wav,2,excited
0018410.wav,8,question
0018411.wav,1,question
0018412.wav,3,neutral
0018414.wav,9,neutral
0018416.wav,1,excited
0018418.wav,2,excited
0018421.wav,9,neutral
0018422.wav,2,bored
0018423.wav,4,bored
0018428.wav,3,question
0018430.wav,3,question
0018436.wav,3,question
0018437.wav,5,bored
0018438.wav,5,bored
0018439.wav,2,bored
0018448.wav,9,excited
0018451.wav,3,bored
0018459.wav,5,bored
0018463.wav,9,neutral
0018472.wav,9,question
0018473.wav,2,excited
0018476.wav,4,neutral
0018477.wav,1,neutral
0018479.wav,0,neutral
0018482.wav,1,bored
0018483.wav,6,bored
0018484.wav,7,bored
0018485.wav,7,question
0018492.wav,8,excited
0018495.wav,3,neutral
0018497.wav,5,neutral
0018502.wav,6,question
0018504.wav,1,bored
0018507.wav,9,neutral
0018509.wav,2,bored
0018510.wav,4,neutral
0018511.wav,9,question
0018512.wav,8,excited
0018514.wav,3,question
0018516.wav,1,question
0018520.wav,0,excited
0018521.wav,8,excited
0018525.wav,1,neutral
0018526.wav,7,neutral
0018530.wav,3,neutral
0018538.wav,5,bored
0018543.wav,7,bored
0018553.wav,5,excited
0018556.wav,0,neutral
0018560.wav,0,bored
0018569.wav,8,neutral
0018575.wav,3,question
0018577.wav,0,excited
0018578.wav,6,excited
0018581.wav,8,neutral
0018589.wav,7,neutral
0018595.wav,9,bored
0018596.wav,1,question
0018599.wav,6,excited
0018600.wav,6,bored
0018601.wav,3,excited
0018602.wav,0,neutral
0018607.wav,6,excited
0018610.wav,2,excited
0018616.wav,4,bored
0018617.wav,1,neutral
0018625.wav,2,bored
0018627.wav,7,question
0018635.wav,2,bored
0018640.wav,0,excited
0018644.wav,4,bored
0018647.wav,4,excited
0018648.wav,7,bored
0018655.wav,0,excited
0018656.wav,5,bored
0018658.wav,1,neutral
0018661.wav,9,question
0018662.wav,0,neutral
0018666.wav,3,excited
0018671.wav,8,question
0018678.wav,5,excited
0018681.wav,8,bored
0018684.wav,1,excited
0018688.wav,9,neutral
0018692.wav,9,bored
0018693.wav,2,bored
0018702.wav,3,question
0018704.wav,0,excited
0018705.wav,2,bored
0018708.wav,5,question
0018713.wav,9,excited
0018719.wav,1,question
0018726.wav,3,question
0018728.wav,7,excited
0018729.wav,1,excited
0018732.wav,2,neutral
0018733.wav,9,excited
0018738.wav,0,bored
0018740.wav,7,bored
0018741.wav,7,bored
0018742.wav,3,bored
0018745.wav,2,bored
0018748.wav,3,bored
0018750.wav,5,question
0018757.wav,9,bored
0018767.wav,6,neutral
0018772.wav,8,excited
0018777.wav,6,question
0018778.wav,3,bored
0018788.wav,1,bored
0018790.wav,5,excited
0018792.wav,0,bored
0018798.wav,7,neutral
0018800.wav,1,bored
0018801.wav,9,bored
0018802.wav,1,bored
0018803.wav,3,neutral
0018806.wav,1,neutral
0018808.wav,9,excited
0018811.wav,3,neutral
0018812.wav,4,excited
0018815.wav,2,bored
0018816.wav,4,neutral
0018824.wav,4,neutral
0018826.wav,6,bored
0018827.wav,9,question
0018828.wav,7,question
0018829.wav,0,question
0018830.wav,9,neutral
0018831.wav,4,neutral
0018834.wav,2,neutral
0018836.wav,8,excited
0018837.wav,9,excited
0018841.wav,5,excited
0018842.wav,9,neutral
0018848.wav,2,excited
0018851.wav,6,question
0018854.wav,0,bored
0018856.wav,9,bored
0018861.wav,1,bored
0018865.wav,0,bored
0018866.wav,0,neutral
0018868.wav,9,bored
0018870.wav,0,neutral
0018874.wav,7,bored
0018875.wav,4,question
0018880.wav,1,question
0018882.wav,6,bored
0018885.wav,6,bored
0018893.wav,0,excited
0018899.wav,5,question
0018904.wav,1,neutral
0018905.wav,1,neutral
0018911.wav,9,neutral
0018913.wav,6,bored
0018919.wav,7,neutral
0018920.wav,4,excited
0018925.wav,0,excited
0018928.wav,1,bored
0018931.wav,6,neutral
0018933.wav,7,excited
0018935.wav,3,bored
0018938.wav,5,excited
0018939.wav,6,neutral
0018943.wav,8,neutral
0018947.wav,9,bored
0018948.wav,8,bored
0018950.wav,2,bored
0018955.wav,0,neutral
0018958.wav,5,question
0018961.wav,0,question
0018962.wav,4,excited
0018964.wav,0,bored
0018965.wav,5,neutral
0018967.wav,1,excited
0018968.wav,7,bored
0018969.wav,1,excited
0018970.wav,8,bored
0018973.wav,2,neutral
0018974.wav,3,question
0018976.wav,3,neutral
0018979.wav,5,bored
0018988.wav,3,excited
0019005.wav,7,excited
0019006.wav,5,question
0019007.wav,4,excited
0019010.wav,3,excited
0019013.wav,2,neutral
0019015.wav,3,excited
0019022.wav,6,bored
0019023.wav,8,bored
0019026.wav,9,excited
0019030.wav,0,neutral
0019034.wav,5,bored
0019038.wav,9,excited
0019042.wav,6,neutral
0019045.wav,5,excited
0019047.wav,6,excited
0019053.wav,1,bored
0019055.wav,8,question
0019056.wav,8,excited
0019057.wav,7,neutral
0019060.wav,6,neutral
0019065.wav,1,question
0019068.wav,9,excited
0019069.wav,2,bored
0019070.wav,5,question
0019080.wav,5,excited
0019081.wav,7,excited
0019084.wav,0,bored
0019086.wav,9,neutral
0019090.wav,4,bored
0019093.wav,1,excited
0019094.wav,7,excited
0019099.wav,3,neutral
0019106.wav,6,question
0019111.wav,5,excited
0019113.wav,5,neutral
0019114.wav,1,excited
0019119.wav,7,question
0019120.wav,1,excited
0019127.wav,2,neutral
0019130.wav,0,excited
0019131.wav,7,bored
0019136.wav,7,neutral
0019140.wav,0,excited
0019145.wav,6,excited
0019147.wav,5,excited
0019152.wav,9,bored
0019164.wav,7,question
0019166.wav,6,question
0019169.wav,7,excited
0019171.wav,5,excited
0019174.wav,0,bored
0019177.wav,5,neutral
0019181.wav,6,excited
0019185.wav,0,excited
0019193.wav,7,neutral
0019198.wav,4,neutral
0019199.wav,9,bored
0019202.wav,3,question
0019204.wav,4,excited
0019206.wav,4,neutral
0019207.wav,9,neutral
0019213.wav,5,excited
0019214.wav,3,excited
0019215.wav,3,excited
0019217.wav,1,bored
0019222.wav,4,excited
0019223.wav,5,question
0019230.wav,2,neutral
0019233.wav,5,bored
0019239.wav,2,bored
0019243.wav,7,bored
0019244.wav,3,excited
0019245.wav,0,bored
0019248.wav,1,bored
0019250.wav,9,excited
0019255.wav,3,excited
0019258.wav,2,excited
0019259.wav,6,question
0019260.wav,9,excited
0019261.wav,2,neutral
0019263.wav,7,question
0019265.wav,0,excited
0019266.wav,1,neutral
0019268.wav,1,question
0019269.wav,5,neutral
0019272.wav,2,neutral
0019276.wav,3,bored
0019278.wav,0,excited
0019279.wav,5,bored
0019280.wav,0,bored
0019284.wav,0,neutral
0019285.wav,0,bored
0019290.wav,1,bored
0019291.wav,5,bored
0019294.wav,5,bored
0019305.wav,2,bored
0019306.wav,2,excited
0019314.wav,7,neutral
0019319.wav,4,question
0019323.wav,3,question
0019327.wav,1,neutral
0019328.wav,3,excited
0019329.wav,6,question
0019332.wav,3,excited
0019334.wav,5,neutral
0019339.wav,7,neutral
0019343.wav,9,question
0019345.wav,7,neutral
0019346.wav,5,neutral
0019350.wav,3,excited
0019353.wav,6,excited
0019356.wav,1,neutral
0019358.wav,7,excited
0019359.wav,3,neutral
0019362.wav,7,excited
0019365.wav,5,bored
0019367.wav,7,excited
0019368.wav,7,excited
0019370.wav,9,excited
0019374.wav,5,question
0019375.wav,4,neutral
0019380.wav,3,bored
0019382.wav,5,question
0019383.wav,9,question
0019386.wav,9,question
0019387.wav,7,neutral
0019388.wav,4,question
0019389.wav,3,question
0019390.wav,4,question
0019392.wav,2,bored
0019395.wav,2,bored
0019399.wav,1,question
0019400.wav,3,bored
0019402.wav,8,question
0019404.wav,2,excited
0019410.wav,1,question
0019411.wav,9,bored
0019429.wav,7,neutral
0019430.wav,7,excited
0019434.wav,1,neutral
0019435.wav,2,bored
0019440.wav,3,bored
0019441.wav,9,question
0019445.wav,9,excited
0019446.wav,7,bored
0019447.wav,2,excited
0019448.wav,5,question
0019454.wav,7,question
0019455.wav,5,neutral
0019456.wav,3,excited
0019458.wav,4,neutral
0019460.wav,9,bored
0019461.wav,2,bored
0019462.wav,2,question
0019465.wav,3,question
0019472.wav,6,excited
0019479.wav,3,bored
0019483.wav,1,excited
0019488.wav,4,neutral
0019490.wav,1,excited
0019491.wav,0,bored
0019492.wav,0,bored
0019493.wav,3,excited
0019494.wav,1,bored
0019495.wav,0,question
0019500.wav,1,question
0019501.wav,7,question
0019505.wav,9,question
0019509.wav,9,bored
0019510.wav,8,question
0019515.wav,2,question
0019523.wav,7,excited
0019526.wav,7,bored
0019528.wav,3,excited
0019529.wav,5,question
0019534.wav,7,question
0019535.wav,8,excited
0019538.wav,6,excited
0019539.wav,4,excited
0019541.wav,7,bored
0019542.wav,4,neutral
0019546.wav,6,neutral
0019547.wav,2,bored
0019550.wav,7,neutral
0019551.wav,8,question
0019554.wav,6,question
0019556.wav,5,bored
0019557.wav,1,excited
0019566.wav,2,question
0019569.wav,4,question
0019573.wav,7,excited
0019574.wav,1,excited
0019576.wav,3,excited
0019581.wav,0,bored
0019584.wav,3,question
0019588.wav,3,neutral
0019589.wav,7,question
0019593.wav,1,question
0019601.wav,2,question
0019602.wav,2,bored
0019603.wav,7,excited
0019605.wav,3,excited
0019607.wav,8,excited
0019608.wav,1,neutral
0019612.wav,2,bored
0019613.wav,6,excited
0019627.wav,9,neutral
0019629.wav,5,question
0019632.wav,4,neutral
0019633.wav,0,neutral
0019637.wav,2,excited
0019638.wav,4,bored
0019640.wav,6,bored
0019642.wav,4,neutral
0019643.wav,2,question
0019648.wav,9,neutral
0019652.wav,1,question
0019653.wav,2,excited
0019655.wav,2,neutral
0019657.wav,4,neutral
0019660.wav,7,question
0019661.wav,2,excited
0019663.wav,8,question
0019665.wav,5,bored
0019671.wav,4,neutral
0019684.wav,4,bored
0019690.wav,1,excited
0019693.wav,6,excited
0019696.wav,6,neutral
0019699.wav,5,excited
0019700.wav,6,neutral
0019702.wav,8,excited
0019703.wav,0,bored
0019708.wav,5,bored
0019709.wav,0,question
0019717.wav,6,neutral
0019718.wav,4,excited
0019720.wav,4,excited
0019721.wav,7,excited
0019727.wav,9,excited
0019740.wav,6,neutral
0019741.wav,0,question
0019745.wav,8,neutral
0019747.wav,8,neutral
0019748.wav,6,neutral
0019749.wav,9,question
0019750.wav,7,bored
0019753.wav,9,question
0019756.wav,8,question
0019757.wav,6,neutral
0019758.wav,9,excited
0019760.wav,3,bored
0019761.wav,2,neutral
0019762.wav,2,question
0019765.wav,5,bored
0019767.wav,4,neutral
0019770.wav,9,neutral
0019776.wav,6,neutral
0019778.wav,0,excited
0019781.wav,4,excited
0019784.wav,3,bored
0019788.wav,4,question
0019790.wav,0,excited
0019791.wav,7,question
0019795.wav,7,question
0019796.wav,5,excited
0019798.wav,9,bored
0019799.wav,0,neutral
0019802.wav,8,bored
0019804.wav,6,question
0019808.wav,8,excited
0019809.wav,6,bored
0019810.wav,8,bored
0019814.wav,3,neutral
0019815.wav,3,neutral
0019817.wav,9,neutral
0019820.wav,6,bored
0019821.wav,9,question
0019824.wav,6,question
0019825.wav,0,question
0019826.wav,4,excited
0019827.wav,0,excited
0019831.wav,6,question
0019835.wav,1,neutral
0019836.wav,1,question
0019839.wav,1,bored
0019843.wav,6,question
0019844.wav,9,bored
0019850.wav,9,excited
0019855.wav,5,question
0019858.wav,4,neutral
0019859.wav,6,excited
0019866.wav,9,bored
0019869.wav,7,question
0019871.wav,8,excited
0019872.wav,4,bored
0019875.wav,6,excited
0019881.wav,7,bored
0019883.wav,1,neutral
0019888.wav,3,excited
0019890.wav,1,bored
0019892.wav,0,bored
0019894.wav,2,question
0019900.wav,6,question
0019920.wav,0,bored
0019931.wav,6,question
0019932.wav,3,bored
0019933.wav,3,excited
0019941.wav,6,excited
0019942.wav,4,question
0019943.wav,1,neutral
0019955.wav,2,question
0019956.wav,4,neutral
0019962.wav,3,neutral
0019964.wav,9,question
0019969.wav,5,bored
0019975.wav,6,question
0019976.wav,6,neutral
0019979.wav,8,question
0019984.wav,5,excited
0019986.wav,1,excited
0019989.wav,9,excited
0019991.wav,6,bored
